flow,reporter,year,indicator,indicator_name,mode,value_musd
import,India,2006,SF,Insurance and pension services,Mode 3,0.0
import,India,2007,SF,Insurance and pension services,Mode 3,0.0
import,India,2008,SF,Insurance and pension services,Mode 3,0.0
import,India,2009,SF,Insurance and pension services,Mode 3,0.0
import,India,2010,SF,Insurance and pension services,Mode 3,0.0
import,India,2011,SF,Insurance and pension services,Mode 3,0.0
import,India,2012,SF,Insurance and pension services,Mode 3,0.0
import,India,2013,SF,Insurance and pension services,Mode 3,0.0
import,India,2014,SF,Insurance and pension services,Mode 3,0.0
import,India,2015,SF,Insurance and pension services,Mode 3,0.0
import,India,2016,SF,Insurance and pension services,Mode 3,0.0
import,India,2017,SF,Insurance and pension services,Mode 3,0.0
import,India,2018,SF,Insurance and pension services,Mode 3,0.0
import,India,2019,SF,Insurance and pension services,Mode 3,0.0
import,India,2020,SF,Insurance and pension services,Mode 3,0.0
import,India,2021,SF,Insurance and pension services,Mode 3,0.0
import,India,2022,SF,Insurance and pension services,Mode 3,0.0
import,India,2005,SFSG,Insurance and financial services,Mode 3,226.628
import,India,2006,SFSG,Insurance and financial services,Mode 3,266.711
import,India,2007,SFSG,Insurance and financial services,Mode 3,339.496
import,India,2008,SFSG,Insurance and financial services,Mode 3,227.129
import,India,2009,SFSG,Insurance and financial services,Mode 3,148.164
import,India,2010,SFSG,Insurance and financial services,Mode 3,195.565
import,India,2011,SFSG,Insurance and financial services,Mode 3,227.189
import,India,2012,SFSG,Insurance and financial services,Mode 3,224.009
import,India,2013,SFSG,Insurance and financial services,Mode 3,232.73
import,India,2014,SFSG,Insurance and financial services,Mode 3,246.091
import,India,2015,SFSG,Insurance and financial services,Mode 3,257.295
import,India,2016,SFSG,Insurance and financial services,Mode 3,262.109
import,India,2017,SFSG,Insurance and financial services,Mode 3,321.534
import,India,2018,SFSG,Insurance and financial services,Mode 3,341.321
import,India,2019,SFSG,Insurance and financial services,Mode 3,361.108
import,India,2020,SFSG,Insurance and financial services,Mode 3,363.581
import,India,2021,SFSG,Insurance and financial services,Mode 3,393.261
import,India,2022,SFSG,Insurance and financial services,Mode 3,500.566
import,India,2005,SG,Financial services,Mode 3,0.0
import,India,2006,SG,Financial services,Mode 3,0.0
import,India,2007,SG,Financial services,Mode 3,0.0
import,India,2008,SG,Financial services,Mode 3,0.0
import,India,2009,SG,Financial services,Mode 3,0.0
import,India,2010,SG,Financial services,Mode 3,0.0
import,India,2011,SG,Financial services,Mode 3,0.0
import,India,2012,SG,Financial services,Mode 3,0.0
import,India,2013,SG,Financial services,Mode 3,0.0
import,India,2014,SG,Financial services,Mode 3,0.0
import,India,2015,SG,Financial services,Mode 3,0.0
import,India,2016,SG,Financial services,Mode 3,0.0
import,India,2017,SG,Financial services,Mode 3,0.0
import,India,2018,SG,Financial services,Mode 3,0.0
import,India,2019,SG,Financial services,Mode 3,0.0
import,India,2020,SG,Financial services,Mode 3,0.0
import,India,2021,SG,Financial services,Mode 3,0.0
import,India,2022,SG,Financial services,Mode 3,0.0
import,India,2005,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2006,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2007,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2008,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2009,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2010,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2011,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2012,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2013,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2014,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2015,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2016,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2017,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2018,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2019,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2020,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2021,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2022,SH,Charges for the use of intellectual property n.i.e.,Mode 3,0.0
import,India,2005,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2006,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2007,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2008,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2009,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2010,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2011,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2012,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2013,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2014,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2015,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2016,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2017,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2018,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2019,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2020,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2021,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2022,SI,"Telecommunications, computer, and information services",Mode 3,0.0
import,India,2005,SI1,Telecommunications services,Mode 3,0.0
import,India,2006,SI1,Telecommunications services,Mode 3,0.0
import,India,2007,SI1,Telecommunications services,Mode 3,0.0
import,India,2008,SI1,Telecommunications services,Mode 3,0.0
import,India,2009,SI1,Telecommunications services,Mode 3,0.0
import,India,2010,SI1,Telecommunications services,Mode 3,0.0
import,India,2011,SI1,Telecommunications services,Mode 3,0.0
import,India,2012,SI1,Telecommunications services,Mode 3,0.0
import,India,2013,SI1,Telecommunications services,Mode 3,0.0
import,India,2014,SI1,Telecommunications services,Mode 3,0.0
import,India,2015,SI1,Telecommunications services,Mode 3,0.0
import,India,2016,SI1,Telecommunications services,Mode 3,0.0
import,India,2017,SI1,Telecommunications services,Mode 3,0.0
import,India,2018,SI1,Telecommunications services,Mode 3,0.0
import,India,2019,SI1,Telecommunications services,Mode 3,0.0
import,India,2020,SI1,Telecommunications services,Mode 3,0.0
import,India,2021,SI1,Telecommunications services,Mode 3,0.0
import,India,2022,SI1,Telecommunications services,Mode 3,0.0
import,India,2005,SI2,Computer services,Mode 3,0.0
import,India,2006,SI2,Computer services,Mode 3,0.0
import,India,2007,SI2,Computer services,Mode 3,0.0
import,India,2008,SI2,Computer services,Mode 3,0.0
import,India,2009,SI2,Computer services,Mode 3,0.0
import,India,2010,SI2,Computer services,Mode 3,0.0
import,India,2011,SI2,Computer services,Mode 3,0.0
import,India,2012,SI2,Computer services,Mode 3,0.0
import,India,2013,SI2,Computer services,Mode 3,0.0
import,India,2014,SI2,Computer services,Mode 3,0.0
import,India,2015,SI2,Computer services,Mode 3,0.0
import,India,2016,SI2,Computer services,Mode 3,0.0
import,India,2017,SI2,Computer services,Mode 3,0.0
import,India,2018,SI2,Computer services,Mode 3,0.0
import,India,2019,SI2,Computer services,Mode 3,0.0
import,India,2020,SI2,Computer services,Mode 3,0.0
import,India,2021,SI2,Computer services,Mode 3,0.0
import,India,2022,SI2,Computer services,Mode 3,0.0
import,India,2005,SI3,Information services,Mode 3,0.0
import,India,2006,SI3,Information services,Mode 3,0.0
import,India,2007,SI3,Information services,Mode 3,0.0
import,India,2008,SI3,Information services,Mode 3,0.0
import,India,2009,SI3,Information services,Mode 3,0.0
import,India,2010,SI3,Information services,Mode 3,0.0
import,India,2011,SI3,Information services,Mode 3,0.0
import,India,2012,SI3,Information services,Mode 3,0.0
import,India,2013,SI3,Information services,Mode 3,0.0
import,India,2014,SI3,Information services,Mode 3,0.0
import,India,2015,SI3,Information services,Mode 3,0.0
import,India,2016,SI3,Information services,Mode 3,0.0
import,India,2017,SI3,Information services,Mode 3,0.0
import,India,2018,SI3,Information services,Mode 3,0.0
import,India,2019,SI3,Information services,Mode 3,0.0
import,India,2020,SI3,Information services,Mode 3,0.0
import,India,2021,SI3,Information services,Mode 3,0.0
import,India,2022,SI3,Information services,Mode 3,0.0
import,India,2005,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,10229.671
import,India,2006,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,10869.945
import,India,2007,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,12852.629
import,India,2008,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,12555.348
import,India,2009,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,11391.872
import,India,2010,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,19515.862
import,India,2011,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,16969.047
import,India,2012,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,18517.008
import,India,2013,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,23475.635
import,India,2014,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,21405.016
import,India,2015,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,26809.282
import,India,2016,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,29493.913
import,India,2017,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,29378.192
import,India,2018,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,31789.835
import,India,2019,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,34859.199
import,India,2020,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,36174.64
import,India,2021,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,42439.745
import,India,2022,SISK1,"Telecommunications, computer, information and audiovisual services",Mode 3,45736.036
import,India,2005,SJ1,Research and development services,Mode 3,0.0
import,India,2006,SJ1,Research and development services,Mode 3,0.0
import,India,2007,SJ1,Research and development services,Mode 3,0.0
import,India,2008,SJ1,Research and development services,Mode 3,0.0
import,India,2009,SJ1,Research and development services,Mode 3,0.0
import,India,2010,SJ1,Research and development services,Mode 3,0.0
import,India,2011,SJ1,Research and development services,Mode 3,0.0
import,India,2012,SJ1,Research and development services,Mode 3,0.0
import,India,2013,SJ1,Research and development services,Mode 3,0.0
import,India,2014,SJ1,Research and development services,Mode 3,0.0
import,India,2015,SJ1,Research and development services,Mode 3,0.0
import,India,2016,SJ1,Research and development services,Mode 3,0.0
import,India,2017,SJ1,Research and development services,Mode 3,0.0
import,India,2018,SJ1,Research and development services,Mode 3,0.0
import,India,2019,SJ1,Research and development services,Mode 3,0.0
import,India,2020,SJ1,Research and development services,Mode 3,0.0
import,India,2021,SJ1,Research and development services,Mode 3,0.0
import,India,2022,SJ1,Research and development services,Mode 3,0.0
import,India,2005,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2006,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2007,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2008,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2009,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2010,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2011,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2012,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2013,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2014,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2015,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2016,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2017,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2018,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2019,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2020,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2021,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2022,SJ2,Professional and management consulting services,Mode 3,0.0
import,India,2005,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2006,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2007,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2008,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2009,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2010,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2011,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2012,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2013,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2014,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2015,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2016,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2017,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2018,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2019,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2020,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2021,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2022,SJ21,"Legal, accounting, management, consulting and public relations",Mode 3,0.0
import,India,2005,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2006,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2007,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2008,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2009,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2010,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2011,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2012,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2013,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2014,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2015,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2016,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2017,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2018,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2019,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2020,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2021,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2022,SJ22,"Advertising, market research, public opinion polling",Mode 3,0.0
import,India,2005,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2006,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2007,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2008,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2009,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2010,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2011,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2012,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2013,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
import,India,2014,SJ3,"Technical, trade-related, and other business services",Mode 3,0.0
